,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0107 Edinburgh Napier University Estimated Incoming Antibody Pos,6.75,5.28,2.34,1.47,2.03,2.04,6.5,1.95,0.98,,,29.34
0167 The University of Edinburgh Estimated Incoming Antibody Pos,23.5,63.36,30.81,18.06,20.3,40.28999999999999,256.75,62.595,23.1,,,538.765
0118 The University of Essex Estimated Incoming Antibody Pos,2.5,10.56,5.46,10.5,15.08,215.475,473.85,50.115,8.54,,,792.0799999999999
0119 The University of Exeter Estimated Incoming Antibody Pos,3.5,24.75,10.14,20.37,58.87,78.53999999999999,304.2,174.915,160.43999999999997,,,835.7249999999999
0017 Falmouth University Estimated Incoming Antibody Pos,2.0,12.54,4.68,9.24,22.91,23.205,79.3,41.535,56.0,,,251.41
0229 The National Film and Television School Estimated Incoming Antibody Pos,0.0,0.33,0.195,0.42,0.58,0.765,11.05,1.365,0.28,,,14.985000000000001
0106 Glasgow Caledonian University Estimated Incoming Antibody Pos,1.0,3.96,1.365,0.84,1.45,2.295,14.95,2.73,0.98,,,29.57
0097 Glasgow School of Art Estimated Incoming Antibody Pos,1.5,4.29,1.95,1.05,1.16,2.295,16.25,2.73,1.2599999999999998,,,32.485
0168 The University of Glasgow Estimated Incoming Antibody Pos,17.5,41.25,12.87,5.88,9.28,14.535,69.55,17.745,6.3,,,194.91000000000003
0054 University of Gloucestershire Estimated Incoming Antibody Pos,1.5,8.25,3.705,10.5,56.26,18.104999999999997,31.2,31.395,114.24,,,275.155
0087 Glyndŵr University Estimated Incoming Antibody Pos,0.5,36.63,0.975,0.84,23.2,1.275,8.45,0.78,0.56,,,73.21000000000001
0131 Goldsmiths College Estimated Incoming Antibody Pos,2.75,13.53,5.07,6.72,11.31,27.54,630.5,34.71,10.92,,,743.0500000000001
0336 Gower College Swansea Estimated Incoming Antibody Pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
0059 The University of Greenwich Estimated Incoming Antibody Pos,2.25,7.59,4.875,6.93,7.83,61.2,1089.4,115.635,6.72,,,1302.43
0208 Guildhall School of Music and Drama Estimated Incoming Antibody Pos,0.25,1.98,1.755,1.05,1.45,4.59,32.5,5.265,1.54,,,50.38
0018 Harper Adams University Estimated Incoming Antibody Pos,5.75,24.42,15.405,24.36,36.54,30.09,14.95,21.84,14.42,,,187.77499999999998
0352 Hartpury University Estimated Incoming Antibody Pos,0.75,2.64,1.365,3.15,13.92,4.08,7.8,10.14,16.8,,,60.644999999999996
0171 Heriot-Watt University Estimated Incoming Antibody Pos,7.25,14.19,4.875,2.52,3.77,7.14,20.8,6.63,1.82,,,68.99499999999999
0060 University of Hertfordshire Estimated Incoming Antibody Pos,3.5,13.2,5.85,21.42,17.69,401.88,910.0,75.075,8.96,,,1457.575
0061 The University of Huddersfield Estimated Incoming Antibody Pos,8.75,154.11,371.28,14.7,13.92,10.965,24.05,6.825,1.96,,,606.56
0120 The University of Hull Estimated Incoming Antibody Pos,21.75,51.15,358.995,39.69,20.01,27.795,72.15,17.16,3.92,,,612.62
"0132 Imperial College of Science, Technology and Medicine Estimated Incoming Antibody Pos",6.5,31.35,12.09,13.23,23.49,42.585,481.65,62.205,13.86,,,686.96
0121 Keele University Estimated Incoming Antibody Pos,6.0,91.08,16.965,25.41,254.91,29.325,110.5,28.47,9.1,,,571.7600000000001
0122 The University of Kent Estimated Incoming Antibody Pos,3.0,13.2,5.46,13.65,16.24,107.355,620.75,213.72,12.46,,,1005.835
0134 King's College London Estimated Incoming Antibody Pos,9.5,38.61,15.6,19.74,37.12,87.465,1401.4,127.53,26.88,,,1763.8450000000003
0063 Kingston University Estimated Incoming Antibody Pos,4.75,12.21,6.435,7.35,11.6,35.699999999999996,1069.9,108.225,14.98,,,1271.1499999999999
0123 The University of Lancaster Estimated Incoming Antibody Pos,13.25,288.42,32.37,17.22,37.41,25.755,74.75,27.3,8.82,,,525.295
0211 Leeds Arts University Estimated Incoming Antibody Pos,5.75,21.45,21.06,5.67,4.06,6.375,14.3,4.875,1.68,,,85.22
0064 Leeds Beckett University Estimated Incoming Antibody Pos,66.75,238.26,406.185,66.99,40.31,45.39,68.25,26.715,11.06,,,969.9099999999999
0351 Leeds College of Music Estimated Incoming Antibody Pos,2.25,10.23,10.92,4.62,4.35,5.355,12.35,4.095,1.82,,,55.99
0124 The University of Leeds Estimated Incoming Antibody Pos,57.0,271.92,272.415,82.53,83.81,108.63,371.15,103.545,28.7,,,1379.7
0040 Leeds Trinity University Estimated Incoming Antibody Pos,8.75,22.11,89.505,6.93,4.06,5.865,5.85,2.535,0.98,,,146.585
0125 The University of Leicester Estimated Incoming Antibody Pos,7.0,39.27,22.62,126.42,83.23,66.55499999999999,295.1,51.675,11.2,,,703.0700000000002
0062 The University of Lincoln Estimated Incoming Antibody Pos,10.75,33.0,99.255,227.85,37.12,144.075,64.35,31.2,5.039999999999999,,,652.64
0023 Liverpool Hope University Estimated Incoming Antibody Pos,3.5,199.98,7.02,4.83,17.11,3.06,10.4,2.925,1.2599999999999998,,,250.08499999999998
0065 Liverpool John Moores University Estimated Incoming Antibody Pos,12.5,913.11,35.295,22.05,75.69,16.065,36.4,15.405,6.44,,,1132.9550000000002
0209 The Liverpool Institute for Performing Arts Estimated Incoming Antibody Pos,0.75,14.19,2.34,2.1,4.06,1.785,5.85,2.145,0.7,,,33.92
0126 The University of Liverpool Estimated Incoming Antibody Pos,21.0,517.11,69.03,45.15,113.97,48.96,161.2,59.475,22.26,,,1058.155
0228 Liverpool School of Tropical Medicine Estimated Incoming Antibody Pos,0.25,6.6,0.585,0.42,0.58,0.51,2.6,0.975,0.42,,,12.94
0334 Grŵp Llandrillo Menai Estimated Incoming Antibody Pos,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.66
