,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0188 The Institute of Cancer Research Estimated Incoming Infection,0.0,0.033,0.0,0.00825,0.0,0.033,0.77,0.099,0.0055000000000000005,0.0027500000000000003,0.0,0.9515000000000001
0012 Canterbury Christ Church University Estimated Incoming Infection,0.06875,0.528,0.165,0.165,0.044000000000000004,2.431,14.850000000000001,19.701,0.1595,0.01925,0.011000000000000001,38.142500000000005
0179 Cardiff University Estimated Incoming Infection,0.24750000000000003,4.059,0.9735,0.825,0.8634999999999999,1.595,7.122500000000001,6.688,4.7025,5.8629999999999995,0.04125,32.98074999999999
0089 Cardiff Metropolitan University Estimated Incoming Infection,0.06875,0.99,0.264,0.18975,0.26125,0.33,0.7425,1.1,1.639,3.3275,0.01925,8.932
0053 The University of Central Lancashire Estimated Incoming Infection,0.61875,104.775,3.003,0.53625,0.26125,0.638,1.9525000000000003,0.726,0.231,0.11275,0.055,112.90950000000002
0011 University of Chester Estimated Incoming Infection,0.4125,45.836999999999996,1.6665,0.5940000000000001,0.9542499999999999,0.539,1.1550000000000002,0.627,0.22,0.968,0.01925,52.99249999999999
0082 The University of Chichester Estimated Incoming Infection,0.055,0.396,0.165,0.23925000000000002,0.06325,0.638,1.705,7.898,0.385,0.033,0.00825,11.585749999999999
"0115 City, University of London Estimated Incoming Infection",0.09625,1.056,0.264,0.23925000000000002,0.0935,2.266,49.665,2.3209999999999997,0.2255,0.033,0.0385,56.297999999999995
0199 Conservatoire for Dance and Drama Estimated Incoming Infection,0.09625,0.429,0.264,0.07425000000000001,0.0275,0.17600000000000002,1.2925,0.374,0.11,0.022000000000000002,0.01925,2.8847499999999995
0201 Courtauld Institute of Art Estimated Incoming Infection,0.0,0.099,0.0165,0.0165,0.0055000000000000005,0.055,0.6875,0.11,0.0385,0.0027500000000000003,0.0,1.03125
0056 Coventry University Estimated Incoming Infection,0.26125000000000004,3.168,2.4915000000000003,3.267,5.5577499999999995,3.2889999999999997,22.6875,4.103,0.638,0.12925,0.0165,45.60874999999999
0002 Cranfield University Estimated Incoming Infection,0.0825,0.792,0.2475,0.231,0.0825,0.726,1.8150000000000004,1.188,0.6545000000000001,0.033,0.03025,5.88225
