,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Total Regions
0037 Solent University Estimated Incoming Antibody Pos,1.6985000001000001,8.031666667,3.6866666664000003,9.01258333395,15.701249999249999,38.157000002100006,127.13075,199.31041665224998,45.662,,448.39083332105
0160 The University of Southampton Estimated Incoming Antibody Pos,4.24625000025,20.480750000849998,8.064583332749999,17.0508333345,41.869999998,83.27916667125001,456.699,323.0441666433,74.73400000000001,,1029.4687499809
0077 Staffordshire University Estimated Incoming Antibody Pos,3.9631666669000003,123.6876666718,13.133749999050002,33.1273333356,487.0876666433999,21.198333334500003,47.77525,20.507083331849998,8.216000000000001,,758.6962499831
0174 The University of Stirling Estimated Incoming Antibody Pos,8.4925000005,12.449083333849998,4.1474999997,3.1665833335499998,2.44241666655,4.845333333600001,17.8145,5.9908333329,2.212,,61.56075000065
0014 University of St Mark and St John Estimated Incoming Antibody Pos,0.28308333335,3.2126666667999997,1.61291666655,1.9486666668,3.8380833331499997,3.9368333335500005,21.863249999999997,8.986249999350001,64.148,,109.82974999954999
0193 Stranmillis University College Estimated Incoming Antibody Pos,0.0,0.0,0.0,0.0,0.0,0.0,0.80975,0.0,0.0,,0.80975
0169 The University of Strathclyde Estimated Incoming Antibody Pos,3.3970000002000003,11.645916667149999,3.45624999975,2.1922500001499996,3.8380833331499997,5.753833333650001,17.8145,5.529999999599999,1.8960000000000001,,55.52383333365
0210 University of Suffolk Estimated Incoming Antibody Pos,0.5661666667,2.00791666675,1.15208333325,2.9230000001999996,1.7445833332499998,266.19050001465,292.31975,7.8341666661,1.106,,575.8441666809
0078 The University of Sunderland Estimated Incoming Antibody Pos,458.5950000270001,11.645916667149999,13.3641666657,3.8973333336,3.4891666664999996,16.655833334250005,396.7775,8.064583332749999,1.106,,913.59550002695
0161 The University of Surrey Estimated Incoming Antibody Pos,3.6800833335500003,16.063333334,5.9908333329,10.961250000749999,17.79474999915,55.115666669700005,485.85,237.7899999828,23.226,,856.4719166528499
0162 The University of Sussex Estimated Incoming Antibody Pos,3.3970000002000003,12.449083333849998,5.760416666249999,10.2305000007,17.79474999915,75.40550000415001,553.869,269.5874999805,29.862000000000002,,978.3557499847999
0180 Swansea University Estimated Incoming Antibody Pos,1.6985000001000001,30.11875000125,7.1429166661500005,16.076500001099998,63.85174999694999,33.31166666850001,157.90125,89.63208332685001,65.57,,465.30341666090004
0079 Teesside University Estimated Incoming Antibody Pos,696.6680833743501,30.92191666795,69.124999995,9.256166667299999,11.165333332799998,10.902000000600001,32.39,8.52541666605,2.6860000000000004,,871.63991670405
0041 Trinity Laban Conservatoire of Music and Dance Estimated Incoming Antibody Pos,0.8492500000500001,3.6142500001499998,1.8433333332000001,2.4358333334999998,2.7913333331999994,5.753833333650001,36.43875,8.52541666605,3.002,,65.2539999998
0176 University of Wales Trinity Saint David Estimated Incoming Antibody Pos,0.8492500000500001,4.4174166668499995,1.8433333332000001,2.4358333334999998,70.48116666329999,9.690666667200002,181.38400000000001,10.5991666659,5.688000000000001,,287.38883332999995
0196 University of the Highlands and Islands Estimated Incoming Antibody Pos,0.28308333335,2.81108333345,0.9216666666000001,0.4871666667,1.0467499999499998,1.2113333334000003,4.8585,1.3824999998999998,1.264,,14.266083333349998
0185 Ulster University Estimated Incoming Antibody Pos,1.41541666675,5.22058333355,1.3824999998999998,1.2179166667499999,3.1402499998499995,2.1198333334500004,46.15575,2.07374999985,0.9480000000000001,,63.6740000001
0149 University College London Estimated Incoming Antibody Pos,9.624833333900002,53.41058333555,19.58541666525,25.08908333505,44.31241666454999,125.37300000690001,1840.56175,145.62333332280002,31.758000000000003,,2295.338416664
0090 University of South Wales Estimated Incoming Antibody Pos,2.8308333335,14.858583333950001,6.22124999955,8.52541666725,31.751416665149996,13.021833334050003,38.05825,26.958749998050003,43.45,,185.67633333150002
0186 The University of Wales (central functions) Estimated Incoming Antibody Pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0163 The University of Warwick Estimated Incoming Antibody Pos,8.775583333850001,58.22958333574999,23.732916664949997,56.26775000385,239.70574998854997,95.99816667195002,561.15675,119.12541665805,31.126000000000005,,1194.11791665695
"0081 University of the West of England, Bristol Estimated Incoming Antibody Pos",4.812416666950001,26.90608333445,10.368749999250001,20.4610000014,92.46291666225,39.671166668850006,170.0475,153.9183333222,463.73,,982.37816665535
0105 The University of the West of Scotland Estimated Incoming Antibody Pos,1.41541666675,2.4095000001,0.9216666666000001,0.9743333334,1.3956666665999997,2.1198333334500004,50.204499999999996,1.8433333332000001,0.79,,62.0742500001
0080 The University of West London Estimated Incoming Antibody Pos,2.8308333335,9.23641666705,4.37791666635,7.307500000499999,11.863166666099998,29.677666668300002,868.052,96.08374999305,8.374,,1037.80324999485
0083 The University of Westminster Estimated Incoming Antibody Pos,3.3970000002000003,15.661750000649999,5.529999999599999,8.52541666725,15.003416665949999,61.172333336700014,1408.15525,61.2908333289,7.9,,1586.6359999992499
0021 The University of Winchester Estimated Incoming Antibody Pos,1.41541666675,4.4174166668499995,2.53458333315,6.3331666670999995,10.816416666149998,27.2550000015,67.20925,202.3058333187,43.45,,365.7370833202
0085 The University of Wolverhampton Estimated Incoming Antibody Pos,7.07708333375,22.4886666676,8.52541666605,31.422250002149994,1030.35091661745,14.838833334150001,94.74075,15.6683333322,10.427999999999999,,1235.54024995335
0046 University of Worcester Estimated Incoming Antibody Pos,1.6985000001000001,10.842750000449998,4.37791666635,12.422750000849998,434.05233331259996,15.141666667500003,41.297250000000005,20.2766666652,39.658,,579.7678333130499
0189 Writtle University College Estimated Incoming Antibody Pos,0.0,0.8031666666999999,0.6912499999499999,0.7307500000499999,1.3956666665999997,24.52950000135,10.52675,4.83874999965,0.79,,44.3058333343
0013 York St John University Estimated Incoming Antibody Pos,61.42908333695001,49.394750002049996,151.84458332235002,23.627583334949996,11.165333332799998,14.233166667450002,9.717,4.608333333,1.8960000000000001,,327.91583332955
0164 The University of York Estimated Incoming Antibody Pos,52.37041666975,138.9478333391,159.9091666551,58.94716667069999,59.66474999714999,101.14633333890002,218.6325,81.79791666074999,19.434,,890.8500833314499
Total Estimated Incoming Antibody Pos,3402.0955002003,13954.61925057915,5455.3449996054,5096.737667015399,10232.679082844548,8355.777333793201,48001.17025,10123.5866659344,3774.936,,108396.9467499724
