,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0176 University of Wales Trinity Saint David Estimated Incoming Infection,0.0315,0.264,0.10400000000000001,0.065,0.9089999999999999,0.144,2.576,0.23,0.126,23.94,0.01,28.399500000000003
0196 University of the Highlands and Islands Estimated Incoming Infection,0.0105,0.168,0.052000000000000005,0.013000000000000001,0.013499999999999998,0.018,0.069,0.03,0.028000000000000004,0.0525,8.955,9.4095
0185 Ulster University Estimated Incoming Infection,0.0525,0.312,0.07800000000000001,0.0325,0.0405,0.0315,0.6555,0.045,0.021,0.035,0.035,1.3384999999999996
0149 University College London Estimated Incoming Infection,0.357,3.1919999999999997,1.105,0.6695,0.5715,1.8629999999999998,26.1395,3.16,0.7035000000000001,1.085,0.195,39.041000000000004
0090 University of South Wales Estimated Incoming Infection,0.105,0.888,0.35100000000000003,0.2275,0.4095,0.19349999999999998,0.5405000000000001,0.585,0.9625000000000001,52.6575,0.055,56.975
0186 The University of Wales (central functions) Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0163 The University of Warwick Estimated Incoming Infection,0.32549999999999996,3.48,1.339,1.5015,3.0915,1.4265,7.9695,2.585,0.6895,1.2774999999999999,0.125,23.810499999999998
"0081 University of the West of England, Bristol Estimated Incoming Infection",0.1785,1.6079999999999999,0.585,0.546,1.1925,0.5894999999999999,2.415,3.34,10.2725,7.98,0.065,28.772000000000002
0105 The University of the West of Scotland Estimated Incoming Infection,0.0525,0.144,0.052000000000000005,0.026000000000000002,0.018,0.0315,0.713,0.04,0.0175,0.035,14.355,15.4845
0080 The University of West London Estimated Incoming Infection,0.105,0.5519999999999999,0.247,0.195,0.153,0.441,12.328,2.085,0.1855,0.2975,0.035,16.624
0083 The University of Westminster Estimated Incoming Infection,0.126,0.9359999999999999,0.31200000000000006,0.2275,0.19349999999999998,0.9089999999999999,19.9985,1.33,0.175,0.2275,0.025,24.46
0021 The University of Winchester Estimated Incoming Infection,0.0525,0.264,0.14300000000000002,0.169,0.13949999999999999,0.405,0.9545,4.39,0.9625000000000001,0.245,0.01,7.735
0085 The University of Wolverhampton Estimated Incoming Infection,0.2625,1.344,0.48100000000000004,0.8385000000000001,13.288499999999999,0.2205,1.3455000000000001,0.34,0.231,0.4375,0.04,18.829
0046 University of Worcester Estimated Incoming Infection,0.063,0.648,0.247,0.33149999999999996,5.598,0.225,0.5865,0.44,0.8785000000000001,1.2425,0.02,10.28
0189 Writtle University College Estimated Incoming Infection,0.0,0.048,0.03900000000000001,0.019500000000000003,0.018,0.36449999999999994,0.14950000000000002,0.105,0.0175,0.0175,0.005,0.7834999999999999
0013 York St John University Estimated Incoming Infection,2.2784999999999997,2.952,8.567,0.6305000000000001,0.144,0.2115,0.138,0.1,0.042,0.175,0.03,15.2685
0164 The University of York Estimated Incoming Infection,1.9425,8.304,9.022,1.5730000000000002,0.7695000000000001,1.503,3.105,1.775,0.43050000000000005,0.8575,0.13,29.412
Total Estimated Incoming Infection,126.189,833.9759999999999,307.788,136.006,131.9715,124.164,681.7085000000001,219.68,83.62200000000001,309.99499999999995,145.935,3101.035
