,MSOA Code,All Ages,geography code,num_students,student_prop
532,E02003014,8296,E02003014,354,0.04267116682738669
533,E02003015,6693,E02003015,402,0.0600627521290901
534,E02003016,8216,E02003016,873,0.10625608568646544
535,E02003017,6080,E02003017,206,0.03388157894736842
536,E02003018,5910,E02003018,328,0.05549915397631134
537,E02003019,9868,E02003019,388,0.039319010944466964
538,E02003020,6510,E02003020,361,0.0554531490015361
539,E02003021,7554,E02003021,941,0.12456976436325126
540,E02003022,5903,E02003022,292,0.049466373030662376
541,E02003023,6664,E02003023,582,0.08733493397358943
542,E02003024,9700,E02003024,1385,0.14278350515463917
543,E02003025,7601,E02003025,468,0.06157084594132351
544,E02003026,9335,E02003026,2192,0.2348152115693626
545,E02003027,12743,E02003027,1424,0.11174762614768893
546,E02003028,8531,E02003028,864,0.10127769311921228
547,E02003029,6373,E02003029,391,0.061352581201945706
548,E02003030,7791,E02003030,649,0.0833012450263124
549,E02003031,10649,E02003031,1794,0.16846652267818574
550,E02003032,8127,E02003032,436,0.05364833271810016
551,E02003033,8973,E02003033,3078,0.3430290872617854
552,E02003034,13466,E02003034,1219,0.09052428338036536
553,E02003036,10306,E02003036,2750,0.26683485348340774
554,E02003037,9013,E02003037,2394,0.26561633196493956
555,E02003038,6512,E02003038,252,0.0386977886977887
556,E02003039,8750,E02003039,376,0.04297142857142857
557,E02003040,9888,E02003040,412,0.041666666666666664
558,E02003041,6152,E02003041,1190,0.19343302990897268
559,E02003043,18949,E02003043,4876,0.25732228613647157
560,E02003044,5773,E02003044,212,0.03672267451931405
561,E02003045,7427,E02003045,1986,0.26740271980611285
562,E02003046,9838,E02003046,345,0.035068103273022976
563,E02003047,11101,E02003047,668,0.06017475903071795
564,E02003048,7102,E02003048,276,0.03886229231202478
565,E02003049,7618,E02003049,279,0.03662378577054345
566,E02003050,9949,E02003050,404,0.040607096190571915
567,E02003051,7415,E02003051,331,0.04463924477410654
568,E02003052,6843,E02003052,319,0.046616980856349556
569,E02003053,8195,E02003053,355,0.043319097010372176
570,E02003054,6576,E02003054,246,0.037408759124087594
571,E02003055,8418,E02003055,386,0.04585412211926823
572,E02003056,7536,E02003056,351,0.046576433121019105
573,E02003057,5932,E02003057,236,0.03978422117329737
574,E02003058,9051,E02003058,387,0.04275770633079218
575,E02003059,6144,E02003059,215,0.034993489583333336
576,E02003060,10559,E02003060,450,0.042617672128042426
577,E02003061,6054,E02003061,243,0.04013875123885035
578,E02003062,5889,E02003062,248,0.042112412973340126
579,E02003063,6807,E02003063,260,0.03819597473189364
580,E02003064,7133,E02003064,309,0.0433197812981915
581,E02006887,9713,E02006887,1183,0.12179553176155668
582,E02006888,7242,E02006888,586,0.08091687379177023
583,E02006889,8202,E02006889,506,0.06169227017800537
584,E02006890,8856,E02006890,696,0.07859078590785908
585,E02003065,9886,E02003065,296,0.029941331175399554
586,E02003066,6175,E02003066,241,0.03902834008097166
587,E02003067,7938,E02003067,237,0.02985638699924414
588,E02003068,6289,E02003068,261,0.04150103355064398
589,E02003069,5611,E02003069,194,0.03457494207806095
590,E02003070,13631,E02003070,375,0.027510820922896338
591,E02003071,8103,E02003071,300,0.037023324694557574
592,E02003072,9125,E02003072,343,0.03758904109589041
593,E02003073,6421,E02003073,331,0.05154960286559726
594,E02003074,7728,E02003074,330,0.042701863354037264
595,E02003075,6049,E02003075,292,0.048272441725905106
596,E02003076,9434,E02003076,400,0.0423998304006784
597,E02003077,6182,E02003077,253,0.04092526690391459
598,E02003078,7195,E02003078,412,0.057261987491313414
599,E02003079,9339,E02003079,434,0.046471784987686046
600,E02003080,8750,E02003080,343,0.0392
601,E02003081,9463,E02003081,341,0.03603508401141287
602,E02003082,9229,E02003082,336,0.036406978004117456
603,E02003084,10643,E02003084,430,0.04040214225312412
604,E02003085,7930,E02003085,455,0.05737704918032787
605,E02003086,6178,E02003086,253,0.04095176432502428
606,E02003087,10220,E02003087,306,0.029941291585127202
607,E02003088,8444,E02003088,556,0.06584557081951682
608,E02003089,5943,E02003089,242,0.04072017499579337
609,E02006845,9897,E02006845,300,0.03031221582297666
610,E02006846,9249,E02006846,282,0.030489782679208564
611,E02003090,8162,E02003090,338,0.041411418769909336
612,E02003091,6658,E02003091,294,0.044157404626013814
613,E02003092,8220,E02003092,372,0.04525547445255475
614,E02003093,6461,E02003093,332,0.05138523448382603
615,E02003094,8934,E02003094,321,0.03593015446608462
616,E02003095,7536,E02003095,355,0.04710721868365181
617,E02003096,6294,E02003096,334,0.053066412456307596
618,E02003097,6443,E02003097,230,0.035697656371255625
619,E02003098,10306,E02003098,467,0.04531340966427324
620,E02003099,7466,E02003099,266,0.035628181087597105
621,E02003100,14077,E02003100,475,0.03374298501101087
622,E02003101,11287,E02003101,496,0.04394436076902632
623,E02003102,7021,E02003102,301,0.04287138584247258
624,E02003103,7271,E02003103,299,0.041122266538302844
625,E02003104,7600,E02003104,359,0.04723684210526316
626,E02003105,6352,E02003105,277,0.04360831234256927
627,E02003106,15933,E02003106,2511,0.1575974392769723
628,E02003107,11328,E02003107,1101,0.0971927966101695
629,E02003108,11249,E02003108,450,0.04000355587163303
630,E02003109,6163,E02003109,262,0.04251176375141976
631,E02003110,12144,E02003110,382,0.03145586297760211
632,E02003111,6639,E02003111,307,0.046241903901189936
633,E02003112,6679,E02003112,316,0.04731247192693517
634,E02003113,10691,E02003113,427,0.039940136563464596
635,E02003114,7179,E02003114,302,0.042067140270232624
636,E02003115,9965,E02003115,375,0.03763171098845961
637,E02003116,7786,E02003116,332,0.04264063704084254
638,E02003117,9408,E02003117,369,0.0392219387755102
639,E02003118,10115,E02003118,453,0.04478497281265447
640,E02003119,10489,E02003119,468,0.04461817141767566
641,E02003120,9220,E02003120,378,0.04099783080260304
642,E02003121,10017,E02003121,436,0.04352600579015673
643,E02003122,7043,E02003122,270,0.03833593639074258
644,E02003123,8701,E02003123,356,0.04091483737501437
645,E02003124,8059,E02003124,353,0.04380196054101005
646,E02003125,6078,E02003125,279,0.04590325765054294
647,E02003126,7912,E02003126,727,0.09188574317492416
648,E02003127,7414,E02003127,394,0.053142702994335045
649,E02003128,8808,E02003128,412,0.04677565849227974
650,E02003129,6172,E02003129,280,0.04536616979909268
651,E02003130,10417,E02003130,462,0.044350580781414996
652,E02003131,7327,E02003131,337,0.04599426777671625
653,E02003132,8956,E02003132,360,0.0401965163019205
654,E02003133,7165,E02003133,369,0.0515003489183531
655,E02003134,6776,E02003134,373,0.055047225501770956
656,E02003135,7670,E02003135,338,0.04406779661016949
657,E02003136,7728,E02003136,359,0.046454451345755696
658,E02003137,7810,E02003137,405,0.051856594110115235
659,E02003138,7536,E02003138,685,0.09089702760084925
660,E02003139,6568,E02003139,322,0.04902557856272838
661,E02003140,7667,E02003140,368,0.047997913134211555
662,E02003141,7934,E02003141,499,0.06289387446433073
663,E02003142,9105,E02003142,506,0.05557386051619989
664,E02003143,7346,E02003143,347,0.04723659134222706
665,E02003144,8862,E02003144,4110,0.46377792823290453
666,E02003145,6827,E02003145,844,0.12362677603632635
667,E02003146,8754,E02003146,2394,0.273474982864976
668,E02003147,9340,E02003147,389,0.04164882226980728
669,E02003148,10604,E02003148,3744,0.35307431158053565
670,E02003149,9506,E02003149,1932,0.203240058910162
671,E02003150,12363,E02003150,1315,0.10636576882633665
672,E02003151,7764,E02003151,327,0.042117465224111285
673,E02003152,10420,E02003152,404,0.03877159309021113
674,E02003153,7468,E02003153,349,0.0467327262988752
675,E02003154,7224,E02003154,350,0.04844961240310078
676,E02003155,5780,E02003155,244,0.04221453287197232
677,E02003156,10570,E02003156,390,0.036896877956480605
678,E02003157,6413,E02003157,298,0.046468111648214565
679,E02003158,5620,E02003158,237,0.042170818505338076
680,E02003159,5833,E02003159,275,0.04714555117435282
681,E02003161,7609,E02003161,245,0.03219871205151794
682,E02003163,7844,E02003163,205,0.026134625191228965
683,E02003164,8822,E02003164,349,0.03956019043300839
684,E02003165,7110,E02003165,272,0.03825597749648382
685,E02003166,12052,E02003166,512,0.04248257550614006
686,E02003167,9545,E02003167,322,0.033734939759036145
687,E02003168,7147,E02003168,326,0.04561354414439625
688,E02003169,6768,E02003169,255,0.037677304964539006
689,E02003170,9459,E02003170,303,0.03203298445924516
690,E02003171,7523,E02003171,305,0.040542336833709954
691,E02006840,10945,E02006840,465,0.042485153037916855
692,E02003212,8119,E02003212,346,0.04261608572484296
693,E02003214,6215,E02003214,252,0.040547063555913115
694,E02003215,6650,E02003215,247,0.037142857142857144
695,E02003216,9257,E02003216,400,0.04321054337258291
696,E02003217,7125,E02003217,281,0.03943859649122807
697,E02003218,6356,E02003218,322,0.05066079295154185
698,E02003219,9236,E02003219,287,0.031074058033780858
699,E02003220,9999,E02003220,427,0.0427042704270427
700,E02003221,7094,E02003221,288,0.04059768818720045
701,E02003222,5811,E02003222,352,0.060574771984167955
702,E02003223,10550,E02003223,348,0.03298578199052133
703,E02003224,8323,E02003224,326,0.03916856902559173
704,E02003225,5951,E02003225,281,0.04721895479751302
705,E02003226,10563,E02003226,432,0.040897472309003126
706,E02003227,6713,E02003227,342,0.05094592581558171
707,E02003228,7622,E02003228,334,0.043820519548674886
708,E02003229,5379,E02003229,259,0.048150213794385575
709,E02003230,8721,E02003230,308,0.03531705079692696
710,E02003231,8720,E02003231,470,0.05389908256880734
711,E02003232,8657,E02003232,373,0.04308651957953102
712,E02003233,8598,E02003233,423,0.04919748778785764
713,E02003234,8125,E02003234,366,0.04504615384615385
714,E02003235,9155,E02003235,293,0.03200436919716002
715,E02003236,11866,E02003236,456,0.038429125231754596
716,E02006847,9628,E02006847,287,0.029808890735355215
717,E02006848,8154,E02006848,205,0.02514103507480991
718,E02006849,9606,E02006849,358,0.037268373932958565
719,E02003237,5768,E02003237,271,0.04698335644937587
720,E02003238,5567,E02003238,307,0.05514639841925633
721,E02003239,7374,E02003239,305,0.0413615405478709
722,E02003240,6788,E02003240,228,0.03358868591632292
723,E02003241,6575,E02003241,265,0.0403041825095057
724,E02003242,7953,E02003242,311,0.03910474034955363
725,E02003243,10631,E02003243,434,0.04082400526761358
726,E02003244,9463,E02003244,371,0.039205326006551834
727,E02003245,7836,E02003245,429,0.054747320061255746
728,E02003246,10050,E02003246,503,0.050049751243781096
729,E02003247,8370,E02003247,370,0.04420549581839905
730,E02003248,11222,E02003248,676,0.06023881661022991
731,E02003249,12090,E02003249,465,0.038461538461538464
732,E02003250,12470,E02003250,554,0.04442662389735365
733,E02003251,7245,E02003251,375,0.051759834368530024
734,E02003252,12688,E02003252,468,0.036885245901639344
735,E02003253,9839,E02003253,318,0.032320357759934956
736,E02003254,8600,E02003254,326,0.03790697674418605
737,E02003255,11673,E02003255,354,0.030326394243125162
738,E02003257,8933,E02003257,420,0.04701667972685548
739,E02006877,9725,E02006877,308,0.03167095115681234
740,E02006878,11399,E02006878,386,0.03386261952802878
741,E02003258,8257,E02003258,413,0.05001816640426305
742,E02003259,6171,E02003259,381,0.06174039863879436
743,E02003260,8314,E02003260,639,0.07685831128217464
744,E02003261,5987,E02003261,319,0.053282111241022216
745,E02003262,10128,E02003262,586,0.05785939968404424
746,E02003263,12032,E02003263,779,0.0647440159574468
747,E02003264,9248,E02003264,625,0.06758217993079585
748,E02003265,7800,E02003265,465,0.05961538461538462
749,E02003266,9173,E02003266,647,0.07053308623133107
750,E02003267,13728,E02003267,1263,0.09200174825174826
751,E02003268,11834,E02003268,825,0.06971438228832179
752,E02003269,10304,E02003269,745,0.07230201863354037
753,E02003270,8154,E02003270,501,0.06144223693892568
754,E02003271,9621,E02003271,524,0.054464192911339776
755,E02003272,10251,E02003272,985,0.09608818651838845
756,E02003273,10797,E02003273,737,0.0682597017690099
757,E02003274,11281,E02003274,1440,0.12764825813314423
758,E02003275,15836,E02003275,2421,0.15287951502904773
759,E02003276,9089,E02003276,999,0.10991308174716691
760,E02003277,11030,E02003277,902,0.08177697189483228
761,E02003278,14017,E02003278,2166,0.15452664621530998
762,E02003279,9511,E02003279,343,0.036063505414782884
763,E02003280,10451,E02003280,372,0.03559467993493445
764,E02003281,9626,E02003281,327,0.03397049657178475
765,E02003282,10644,E02003282,438,0.04114994363021421
766,E02003283,11142,E02003283,491,0.04406749237120804
767,E02003284,11325,E02003284,518,0.04573951434878587
768,E02003285,11191,E02003285,536,0.04789563041729961
769,E02003286,9442,E02003286,385,0.04077525947892396
770,E02003287,10083,E02003287,462,0.045819696518893185
771,E02003288,12889,E02003288,570,0.04422375669175266
772,E02003289,10465,E02003289,330,0.03153368370759675
773,E02003290,10517,E02003290,425,0.04041076352572026
774,E02003291,11994,E02003291,515,0.042938135734533936
775,E02003292,12343,E02003292,596,0.04828647816576197
776,E02003293,11703,E02003293,735,0.06280440912586516
777,E02003294,9274,E02003294,398,0.042915678240241534
778,E02003295,10525,E02003295,536,0.05092636579572447
779,E02003296,6804,E02003296,288,0.042328042328042326
780,E02003297,7163,E02003297,365,0.05095630322490577
781,E02003298,6816,E02003298,278,0.04078638497652582
782,E02003299,5989,E02003299,241,0.04024044080814827
783,E02003300,8503,E02003300,307,0.03610490415147595
784,E02003301,11571,E02003301,392,0.0338777979431337
785,E02003302,10732,E02003302,438,0.040812523294819235
786,E02003303,9187,E02003303,325,0.0353760748884293
787,E02003304,9784,E02003304,466,0.047628781684382664
788,E02003305,6708,E02003305,226,0.03369111508646393
789,E02003307,10338,E02003307,403,0.03898239504739795
790,E02003308,7234,E02003308,288,0.03981199889411114
791,E02003309,7632,E02003309,317,0.041535639412997906
792,E02003310,15282,E02003310,532,0.03481219735636697
793,E02003311,9351,E02003311,402,0.04299005453962143
794,E02003312,10079,E02003312,350,0.034725667228891755
795,E02003313,14748,E02003313,615,0.041700569568755085
796,E02006859,8163,E02006859,323,0.03956878598554453
797,E02006926,8257,E02006926,387,0.0468693229986678
798,E02003314,6375,E02003314,206,0.03231372549019608
799,E02003315,5593,E02003315,239,0.04273198641158591
800,E02003316,10973,E02003316,434,0.03955162672013123
801,E02003317,6831,E02003317,241,0.035280339628165715
802,E02003318,5974,E02003318,328,0.054904586541680615
803,E02003319,8456,E02003319,369,0.04363765373699149
804,E02003320,9242,E02003320,955,0.10333261198874702
805,E02003321,6569,E02003321,277,0.042167757649566144
806,E02003322,8305,E02003322,1636,0.19698976520168573
807,E02003323,7693,E02003323,426,0.055375016248537634
808,E02003324,9862,E02003324,399,0.040458324883390795
809,E02003325,7774,E02003325,636,0.08181116542320556
810,E02003326,8021,E02003326,470,0.05859618501433737
811,E02003327,7535,E02003327,476,0.06317186463171864
812,E02003328,9827,E02003328,1117,0.11366642922560292
813,E02003329,7139,E02003329,484,0.06779661016949153
814,E02003330,6746,E02003330,424,0.06285206048028462
815,E02003331,8855,E02003331,410,0.04630152456239413
816,E02003332,6300,E02003332,361,0.057301587301587305
817,E02003333,7457,E02003333,393,0.05270215904519244
818,E02003334,6179,E02003334,486,0.0786535038032044
819,E02003335,7592,E02003335,427,0.05624341412012645
820,E02003336,6076,E02003336,228,0.037524687294272545
821,E02003337,7231,E02003337,393,0.054349329276725214
822,E02003338,7198,E02003338,327,0.04542928591275354
823,E02003339,6491,E02003339,339,0.05222615929748883
824,E02003340,8003,E02003340,389,0.04860677246032738
825,E02003341,6596,E02003341,240,0.036385688295936934
826,E02003342,6353,E02003342,306,0.048166220683141824
827,E02003343,5914,E02003343,314,0.05309435238417315
828,E02003344,7118,E02003344,332,0.04664231525709469
829,E02003345,6052,E02003345,262,0.04329147389292796
830,E02003346,6950,E02003346,288,0.04143884892086331
831,E02003347,6126,E02003347,267,0.0435847208619001
832,E02003348,7781,E02003348,342,0.04395321938054235
833,E02003349,7288,E02003349,325,0.04459385290889133
834,E02003350,6275,E02003350,307,0.048924302788844624
835,E02003351,7806,E02003351,356,0.04560594414552908
836,E02003352,5861,E02003352,186,0.03173519877154069
837,E02003353,10306,E02003353,435,0.042208422278284495
838,E02003354,9962,E02003354,408,0.040955631399317405
839,E02003355,6749,E02003355,262,0.03882056600977923
840,E02003356,7279,E02003356,419,0.0575628520401154
841,E02003357,10204,E02003357,325,0.031850254802038416
842,E02003358,11341,E02003358,390,0.034388501895776385
843,E02003359,6513,E02003359,245,0.03761707354521726
844,E02003360,11817,E02003360,402,0.03401878649403402
